 0.13083333E+01,0.73597139E+01,0.73597139E+01,0.73597142E+01,0.73597155E+01,0.73597236E+01,0.73597391E+01,0.73597372E+01,0.73595904E+01,0.73553566E+01,0.73356785E+01,0.72652307E+01,0.70823387E+01,0.67148596E+01,0.61272894E+01,0.53822925E+01,0.46303653E+01,0.40312565E+01,0.36725412E+01,0.35546577E+01,0.36241031E+01,0.38141967E+01,0.40606904E+01,0.43237679E+01,0.45825076E+01,0.48301283E+01                                                                                                               
 0.14291667E+01,0.73597139E+01,0.73597140E+01,0.73597146E+01,0.73597176E+01,0.73597287E+01,0.73597397E+01,0.73596929E+01,0.73585112E+01,0.73518404E+01,0.73191441E+01,0.72280508E+01,0.70192493E+01,0.66367482E+01,0.60632624E+01,0.53617357E+01,0.46628433E+01,0.40991062E+01,0.37475706E+01,0.36153827E+01,0.36623751E+01,0.38300707E+01,0.40620550E+01,0.43194647E+01,0.45763291E+01,0.48244146E+01                                                                                                               
 0.15500000E+01,0.73597139E+01,0.73597142E+01,0.73597152E+01,0.73597213E+01,0.73597305E+01,0.73597256E+01,0.73596310E+01,0.73566562E+01,0.73436523E+01,0.72987414E+01,0.71851213E+01,0.69542564E+01,0.65618363E+01,0.60054382E+01,0.53455913E+01,0.46942348E+01,0.41640029E+01,0.38217915E+01,0.36786045E+01,0.37045644E+01,0.38500352E+01,0.40678441E+01,0.43159213E+01,0.45702934E+01,0.48181623E+01                                                                                                               
 0.16708333E+01,0.73597140E+01,0.73597146E+01,0.73597171E+01,0.73597255E+01,0.73597308E+01,0.73596935E+01,0.73588182E+01,0.73541675E+01,0.73317475E+01,0.72723435E+01,0.71382367E+01,0.68886663E+01,0.64916055E+01,0.59532766E+01,0.53327283E+01,0.47252731E+01,0.42259859E+01,0.38942863E+01,0.37430921E+01,0.37501998E+01,0.38758082E+01,0.40765064E+01,0.43141371E+01,0.45646737E+01,0.48117470E+01                                                                                                               
 0.17916667E+01,0.73597142E+01,0.73597151E+01,0.73597205E+01,0.73597266E+01,0.73597197E+01,0.73596483E+01,0.73573796E+01,0.73480847E+01,0.73169694E+01,0.72408955E+01,0.70883172E+01,0.68235310E+01,0.64259749E+01,0.59073832E+01,0.53227764E+01,0.47554590E+01,0.42854316E+01,0.39646591E+01,0.38078587E+01,0.37991139E+01,0.39054321E+01,0.40882638E+01,0.43158779E+01,0.45598711E+01,0.48053060E+01                                                                                                               
 0.19125000E+01,0.73597146E+01,0.73597170E+01,0.73597244E+01,0.73597265E+01,0.73596930E+01,0.73589922E+01,0.73554625E+01,0.73389415E+01,0.72974174E+01,0.72057670E+01,0.70363618E+01,0.67603874E+01,0.63648196E+01,0.58667027E+01,0.53160744E+01,0.47848099E+01,0.43420386E+01,0.40329264E+01,0.38724804E+01,0.38499873E+01,0.39384763E+01,0.41053109E+01,0.43197005E+01,0.45561884E+01,0.47991279E+01                                                                                                               
 0.20333333E+01,0.73597152E+01,0.73597204E+01,0.73597248E+01,0.73597166E+01,0.73596557E+01,0.73577830E+01,0.73506455E+01,0.73275218E+01,0.72734461E+01,0.71674823E+01,0.69832746E+01,0.66995534E+01,0.63088963E+01,0.58306837E+01,0.53117661E+01,0.48138219E+01,0.43960545E+01,0.40986844E+01,0.39364863E+01,0.39023707E+01,0.39747971E+01,0.41256637E+01,0.43261996E+01,0.45554103E+01,0.47931625E+01                                                                                                               
 0.21541667E+01,0.73597171E+01,0.73597243E+01,0.73597244E+01,0.73596918E+01,0.73590878E+01,0.73561838E+01,0.73431369E+01,0.73121795E+01,0.72461417E+01,0.71265691E+01,0.69303904E+01,0.66412133E+01,0.62576084E+01,0.57995512E+01,0.53095444E+01,0.48420951E+01,0.44478051E+01,0.41619958E+01,0.39993846E+01,0.39557469E+01,0.40136645E+01,0.41490081E+01,0.43372146E+01,0.45562274E+01,0.47877665E+01                                                                                                               
 0.22750000E+01,0.73597206E+01,0.73597242E+01,0.73597148E+01,0.73596580E+01,0.73579918E+01,0.73521213E+01,0.73337402E+01,0.72929348E+01,0.72157019E+01,0.70835305E+01,0.68781602E+01,0.65862815E+01,0.62105981E+01,0.57723657E+01,0.53095985E+01,0.48697520E+01,0.44972244E+01,0.42230050E+01,0.40610470E+01,0.40094707E+01,0.40545388E+01,0.41757259E+01,0.43509716E+01,0.45588238E+01,0.47847176E+01                                                                                                               
 0.23958333E+01,0.73597248E+01,0.73597233E+01,0.73596900E+01,0.73591369E+01,0.73565593E+01,0.73455437E+01,0.73210120E+01,0.72707154E+01,0.71824727E+01,0.70394682E+01,0.68265937E+01,0.65345593E+01,0.61682030E+01,0.57487167E+01,0.53112798E+01,0.48970353E+01,0.45445319E+01,0.42815528E+01,0.41212976E+01,0.40633339E+01,0.40969212E+01,0.42049693E+01,0.43673343E+01,0.45652070E+01,0.47827267E+01                                                                                                               
 0.25166667E+01,0.73597242E+01,0.73597136E+01,0.73596571E+01,0.73580801E+01,0.73529360E+01,0.73373302E+01,0.73047126E+01,0.72455653E+01,0.71468777E+01,0.69947520E+01,0.67763106E+01,0.64859266E+01,0.61297299E+01,0.57286843E+01,0.53144335E+01,0.49237181E+01,0.45900145E+01,0.43378729E+01,0.41799242E+01,0.41169825E+01,0.41405631E+01,0.42363258E+01,0.43865353E+01,0.45737613E+01,0.47819059E+01                                                                                                               
 0.26375000E+01,0.73597228E+01,0.73596876E+01,0.73591592E+01,0.73567221E+01,0.73468395E+01,0.73261970E+01,0.72857380E+01,0.72176650E+01,0.71096769E+01,0.69495430E+01,0.67275542E+01,0.64405190E+01,0.60948421E+01,0.57115466E+01,0.53191273E+01,0.49498898E+01,0.46336074E+01,0.43920741E+01,0.42369628E+01,0.41700662E+01,0.41850394E+01,0.42694781E+01,0.44079691E+01,0.45843945E+01,0.47843030E+01                                                                                                               
 0.27583333E+01,0.73597129E+01,0.73596543E+01,0.73580927E+01,0.73533460E+01,0.73392807E+01,0.73116965E+01,0.72640570E+01,0.71873176E+01,0.70712039E+01,0.69046336E+01,0.66802839E+01,0.63974683E+01,0.60637193E+01,0.56970335E+01,0.53249205E+01,0.49757168E+01,0.46755588E+01,0.44441455E+01,0.42923936E+01,0.42225894E+01,0.42299708E+01,0.43040460E+01,0.44313877E+01,0.45974273E+01,0.47883642E+01                                                                                                               
 0.28791667E+01,0.73596848E+01,0.73591673E+01,0.73567498E+01,0.73474343E+01,0.73290983E+01,0.72947671E+01,0.72397494E+01,0.71551169E+01,0.70315558E+01,0.68601393E+01,0.66350116E+01,0.63570005E+01,0.60353341E+01,0.56851491E+01,0.53317348E+01,0.50010188E+01,0.47160329E+01,0.44942965E+01,0.43461059E+01,0.42743232E+01,0.42750801E+01,0.43397267E+01,0.44565482E+01,0.46123748E+01,0.47940698E+01                                                                                                               
 0.30000000E+01,0.73596500E+01,0.73580562E+01,0.73535056E+01,0.73401863E+01,0.73156490E+01,0.72753435E+01,0.72130485E+01,0.71213704E+01,0.69914372E+01,0.68160859E+01,0.65915141E+01,0.63193609E+01,0.60088183E+01,0.56753722E+01,0.53395982E+01,0.50259017E+01,0.47550100E+01,0.45426490E+01,0.43982804E+01,0.43250999E+01,0.43201536E+01,0.43762478E+01,0.44831597E+01,0.46290586E+01,0.48017770E+01                                                                                                               
