 73
 0.40548000,   971.42000000,   277.74000000, 0.63546000E+01, 0.00000000E+00, 0.23348502E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 0.47549000,   963.12000000,   277.30000000, 0.61939000E+01, 0.00000000E+00, 0.23281679E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 0.56417000,   952.66000000,   276.72000000, 0.59801000E+01, 0.00000000E+00, 0.23048778E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 0.67571000,   939.64000000,   275.94000000, 0.57399000E+01, 0.76785558E-03, 0.22529818E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 0.81494000,   923.63000000,   275.50000000, 0.54988000E+01, 0.37302527E-02, 0.21555408E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 0.98759000,   904.15000000,   276.19000000, 0.57487000E+01, 0.86969615E-02, 0.19919412E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 1.19940000,   880.87000000,   276.21000000, 0.59707000E+01, 0.20386235E-01, 0.17267975E+00, 0.20486746E-03, 0.86765559E-03, 0.86765559E-03
 1.45510000,   853.52000000,   275.82000000, 0.58188000E+01, 0.38959225E-01, 0.12155846E+00, 0.62265721E-02, 0.97139059E-02, 0.97139059E-02
 1.75840000,   822.12000000,   274.86000000, 0.54514000E+01, 0.57315255E-01, 0.72322299E-01, 0.23347893E-01, 0.14730575E-01, 0.14730575E-01
 2.11110000,   786.90000000,   273.40000000, 0.49313000E+01, 0.53088569E-01, 0.33703204E-01, 0.46290880E-01, 0.14693850E-01, 0.14693850E-01
 2.51330000,   748.37000000,   271.93000000, 0.44549000E+01, 0.23357633E-01, 0.10706890E-01, 0.46764208E-01, 0.10718107E-01, 0.10718107E-01
 2.96250000,   707.30000000,   269.93000000, 0.38279000E+01, 0.25310136E-02, 0.13965663E-02, 0.20796154E-01, 0.57374659E-02, 0.57374659E-02
 3.45470000,   664.51000000,   267.21000000, 0.30138000E+01, 0.00000000E+00, 0.00000000E+00, 0.25351715E-02, 0.10371081E-02, 0.10371081E-02
 3.98870000,   620.50000000,   263.81000000, 0.22042000E+01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 4.56700000,   575.51000000,   259.83000000, 0.15754000E+01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 5.19240000,   529.81000000,   255.44000000, 0.10715000E+01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 5.86800000,   483.73000000,   250.75000000, 0.65759000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 6.59680000,   437.65000000,   245.66000000, 0.25938000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 7.35360000,   393.44000000,   239.77000000, 0.98284000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 8.10200000,   353.16000000,   233.65000000, 0.34213000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 8.83380000,   316.92000000,   228.29000000, 0.23685000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 9.55300000,   284.33000000,   224.53000000, 0.14838000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 10.26400000,   255.02000000,   221.69000000, 0.15154000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 10.97000000,   228.65000000,   220.55000000, 0.88920000E-02, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 11.67400000,   204.95000000,   219.07000000, 0.46625000E-02, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 12.37700000,   183.67000000,   219.06000000, 0.15532000E-02, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 13.08300000,   164.59000000,   220.57000000, 0.69404000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 13.79400000,   147.49000000,   222.19000000, 0.14132000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 14.50900000,   132.16000000,   223.33000000, 0.13657000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 15.22600000,   118.43000000,   223.67000000, 0.20143000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 15.94300000,   106.13000000,   222.90000000, 0.19001000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 16.65600000,    95.10000000,   221.51000000, 0.20243000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 17.36600000,    85.21800000,   220.58000000, 0.24274000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 18.07200000,    76.36300000,   219.63000000, 0.26245000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 18.77600000,    68.42900000,   218.81000000, 0.25867000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 19.47900000,    61.31900000,   219.20000000, 0.21744000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 20.18200000,    54.94800000,   218.91000000, 0.17448000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 20.88400000,    49.23900000,   218.98000000, 0.14664000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 21.58700000,    44.12300000,   218.99000000, 0.12667000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 22.29200000,    39.53800000,   219.84000000, 0.96264000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 22.99900000,    35.43000000,   220.84000000, 0.69946000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 23.70900000,    31.74800000,   221.58000000, 0.62813000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 24.42100000,    28.44900000,   222.25000000, 0.60027000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 25.13600000,    25.49300000,   223.04000000, 0.47675000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 25.85200000,    22.84400000,   223.67000000, 0.38226000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 26.57100000,    20.47000000,   224.35000000, 0.42986000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 27.29300000,    18.34300000,   225.24000000, 0.52205000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 28.01700000,    16.43700000,   226.26000000, 0.61909000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 28.74500000,    14.72900000,   227.52000000, 0.72091000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 29.47800000,    13.19900000,   228.70000000, 0.82667000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 30.21300000,    11.82700000,   229.70000000, 0.93559000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 30.95200000,    10.59800000,   230.87000000, 0.10364000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 31.69600000,     9.49700000,   232.57000000, 0.10926000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 32.44600000,     8.51010000,   234.60000000, 0.10748000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
