 73
 14.50900000,   132.16000000,   215.16885000, 0.13657000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 15.22600000,   118.43000000,   209.77400000, 0.20143000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 15.94300000,   106.13000000,   209.05700000, 0.19001000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 16.65600000,    95.10000000,   208.34400000, 0.20243000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 17.36600000,    85.21800000,   207.63400000, 0.24274000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 18.07200000,    76.36300000,   206.92800000, 0.26245000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 18.77600000,    68.42900000,   206.22400000, 0.25867000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 19.47900000,    61.31900000,   205.52100000, 0.21744000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 20.18200000,    54.94800000,   204.81800000, 0.17448000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 20.88400000,    49.23900000,   204.11600000, 0.14664000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 21.58700000,    44.12300000,   203.41300000, 0.12667000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 22.29200000,    39.53800000,   202.70800000, 0.96264000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 22.99900000,    35.43000000,   202.00100000, 0.69946000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 23.70900000,    31.74800000,   201.29100000, 0.62813000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 24.42100000,    28.44900000,   200.57900000, 0.60027000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 25.13600000,    25.49300000,   199.86400000, 0.47675000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 25.85200000,    22.84400000,   199.14800000, 0.38226000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 26.57100000,    20.47000000,   198.42900000, 0.42986000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 27.29300000,    18.34300000,   197.70700000, 0.52205000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 28.01700000,    16.43700000,   196.98300000, 0.61909000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 28.74500000,    14.72900000,   196.25500000, 0.72091000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 29.47800000,    13.19900000,   195.52200000, 0.82667000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 30.21300000,    11.82700000,   194.78700000, 0.93559000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 30.95200000,    10.59800000,   194.04800000, 0.10364000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 31.69600000,     9.49700000,   193.30400000, 0.10926000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 32.44600000,     8.51010000,   192.55400000, 0.10748000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 33.20200000,     7.62590000,   191.79800000, 0.10073000E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 33.96400000,     6.83350000,   191.03600000, 0.89807000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 34.73300000,     6.12340000,   190.26700000, 0.68548000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 35.51200000,     5.48720000,   189.48800000, 0.38059000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 36.30300000,     4.91700000,   188.69700000, 0.21055000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 37.10600000,     4.40610000,   187.89400000, 0.19146000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 37.91700000,     3.94830000,   187.08300000, 0.18546000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 38.73100000,     3.53800000,   186.26900000, 0.15312000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 39.54800000,     3.17040000,   185.45200000, 0.10509000E-04, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 40.36800000,     2.84100000,   184.63200000, 0.57959000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 41.19400000,     2.54580000,   183.80600000, 0.41319000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 42.02600000,     2.28130000,   182.97400000, 0.60573000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 42.86600000,     2.04430000,   182.13400000, 0.85041000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 43.71300000,     1.83190000,   181.28700000, 0.87459000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 44.56300000,     1.64180000,   180.43700000, 0.73553000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 45.41600000,     1.47100000,   179.58400000, 0.59364000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 46.27000000,     1.31770000,   178.73000000, 0.51519000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 47.12500000,     1.18050000,   177.87500000, 0.46300000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
 47.98800000,     1.05780000,   177.01200000, 0.39503000E-05, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
